Timestamp,Type,URL,Server IP,Location,Total Data (MB),Latency (s),Elapsed Time (s),Average Speed (Mbps),Error Message
2024-09-21 18:24:41,Download,http://speed.ci.ammon.id.us:8080/speedtest/upload.php,Unknown,United States,0.0,0.10948896408081055,16.06323766708374,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest1.directcom.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.11151313781738281,16.108745098114014,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest1.directcom.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.11251378059387207,16.103744745254517,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest.byui.edu:8080/speedtest/upload.php,Unknown,United States,0.0,0.10151314735412598,16.10574221611023,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest5.wtechlink.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.07251358032226562,16.10074496269226,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest.byui.edu:8080/speedtest/upload.php,Unknown,United States,0.0,0.10051321983337402,16.096745252609253,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest1.directcom.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.11151313781738281,16.103744506835938,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest1.directcom.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.11251354217529297,16.098744869232178,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest1.directcom.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.11251378059387207,16.106746435165405,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest.byui.edu:8080/speedtest/upload.php,Unknown,United States,0.0,0.10051417350769043,16.10874629020691,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest.byui.edu:8080/speedtest/upload.php,Unknown,United States,0.0,0.10051298141479492,16.104745864868164,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest.byui.edu:8080/speedtest/upload.php,Unknown,United States,0.0,0.10151314735412598,16.103745460510254,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest.byui.edu:8080/speedtest/upload.php,Unknown,United States,0.0,0.09951329231262207,16.115745067596436,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest.byui.edu:8080/speedtest/upload.php,Unknown,United States,0.0,0.10151386260986328,16.11374568939209,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest1.directcom.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.11251378059387207,16.097745418548584,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest.byui.edu:8080/speedtest/upload.php,Unknown,United States,0.0,0.10051298141479492,16.097745180130005,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest1.directcom.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.11251306533813477,16.103745222091675,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest.byui.edu:8080/speedtest/upload.php,Unknown,United States,0.0,0.10051321983337402,16.11674451828003,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest1.directcom.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.11051344871520996,16.103744983673096,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest1.directcom.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.11451339721679688,16.114744424819946,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest.byui.edu:8080/speedtest/upload.php,Unknown,United States,0.0,0.10151314735412598,16.119744539260864,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest1.directcom.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.11351346969604492,16.113744735717773,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest1.directcom.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.11151385307312012,16.0987446308136,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest1.directcom.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.11251306533813477,16.09774422645569,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest1.directcom.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.11251378059387207,16.103744745254517,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest1.directcom.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.11251306533813477,16.121745109558105,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest.byui.edu:8080/speedtest/upload.php,Unknown,United States,0.0,0.10051298141479492,16.10674500465393,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest1.directcom.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.11451339721679688,16.10774517059326,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest1.directcom.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.11151313781738281,16.113744974136353,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest1.directcom.com:8080/speedtest/upload.php,Unknown,United States,0.0,0.11351299285888672,16.120744466781616,0.0,HTTP Status 404
2024-09-21 18:24:41,Download,http://speedtest.byui.edu:8080/speedtest/upload.php,Unknown,United States,0.0,0.10051298141479492,16.11274480819702,0.0,HTTP Status 404
