Type,URL,Location,Total Data (MB),Latency (s),Elapsed Time (s),Average Speed (Mbps)
Download,https://speedtest.qwk.net:8080/speedtest/upload.php,Unknown,0.0,0.2454829216003418,15.195307731628418,0.0
Download,http://westhaven-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.13823962211608887,15.161817073822021,0.0
Download,http://westhaven-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.1345365047454834,15.214326858520508,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.1354389190673828,15.171831130981445,0.0
Download,http://speedtest.ifn.net:8080/speedtest/upload.php,Unknown,0.0,0.10045623779296875,15.241334915161133,0.0
Download,http://speedtestnet1.eoni.com:8080/speedtest/upload.php,Unknown,0.0,0.10902690887451172,15.165905714035034,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.1369311809539795,15.2419912815094,0.0
Download,http://westhaven-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.15215659141540527,15.171406269073486,0.0
Download,http://speedtestnet1.eoni.com:8080/speedtest/upload.php,Unknown,0.0,0.33544158935546875,15.222992897033691,0.0
Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,0.0,0.12599802017211914,15.236536026000977,0.0
Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,0.0,0.10567998886108398,15.193540334701538,0.0
Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,0.0,0.10718965530395508,15.232186555862427,0.0
Download,http://speedtest.ifn.net:8080/speedtest/upload.php,Unknown,0.0,0.08649492263793945,15.200720310211182,0.0
Download,http://speedtest.ifn.net:8080/speedtest/upload.php,Unknown,0.0,0.09405922889709473,15.236962080001831,0.0
Download,http://speedtest.ifn.net:8080/speedtest/upload.php,Unknown,0.0,0.08417415618896484,15.238503456115723,0.0
Download,http://speedtest.inlandcell.com:8080/speedtest/upload.php,Unknown,0.0,0.10830903053283691,15.272240161895752,0.0
Download,http://speedtest.inlandcell.com:8080/speedtest/upload.php,Unknown,0.0,0.10274004936218262,15.210768699645996,0.0
Download,http://speedtestnet1.eoni.com:8080/speedtest/upload.php,Unknown,0.0,0.06698012351989746,15.214276313781738,0.0
Download,http://speedtestnet1.eoni.com:8080/speedtest/upload.php,Unknown,0.0,0.07215571403503418,15.28528094291687,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.16145706176757812,15.237812519073486,0.0
Download,http://speedtestnet1.eoni.com:8080/speedtest/upload.php,Unknown,0.0,0.08071780204772949,15.264884948730469,0.0
Download,http://speedtest.inlandcell.com:8080/speedtest/upload.php,Unknown,0.0,0.08982610702514648,15.21688985824585,0.0
Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,0.0,0.10189056396484375,15.267001152038574,0.0
Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,0.0,0.10592031478881836,15.274535655975342,0.0
Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,0.0,0.09925031661987305,15.249523401260376,0.0
Download,http://speedtestnet1.eoni.com:8080/speedtest/upload.php,Unknown,0.0,0.08320736885070801,15.254534721374512,0.0
Download,http://speedtest.ifn.net:8080/speedtest/upload.php,Unknown,0.0,0.07299995422363281,15.232041835784912,0.0
Download,http://westhaven-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.14005351066589355,15.27699089050293,0.0
Download,http://speedtestnet1.eoni.com:8080/speedtest/upload.php,Unknown,0.0,0.07749700546264648,15.255529880523682,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.13904452323913574,15.2495436668396,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.15254449844360352,15.224543571472168,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.14305973052978516,15.271047115325928,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.14005827903747559,15.265074253082275,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.14005827903747559,15.234575748443604,0.0
Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,0.0,0.09707760810852051,15.290094137191772,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.13812899589538574,15.260111570358276,0.0
Download,http://ammon-st.sumofiber.com:8080/speedtest/upload.php,Unknown,0.0,0.09340429306030273,15.302964925765991,0.0
Download,http://brighamcity-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.1514296531677246,15.231135368347168,0.0
Download,http://speedtestnet1.eoni.com:8080/speedtest/upload.php,Unknown,0.0,0.08108186721801758,15.301935195922852,0.0
Download,http://speedtestnet1.eoni.com:8080/speedtest/upload.php,Unknown,0.0,0.06726336479187012,15.291934728622437,0.0
Download,http://westhaven-speedtest.utopiafiber.com:8080/speedtest/upload.php,Unknown,0.0,0.14935064315795898,15.253618478775024,0.0
